date_time,visibility
2023-12-27 15:50:00+00:00,10.0
2023-12-27 16:00:00+00:00,10.0
2023-12-27 16:10:00+00:00,10.0
2023-12-27 16:20:00+00:00,10.0
2023-12-27 16:30:00+00:00,10.0
2023-12-27 16:40:00+00:00,10.0
2023-12-27 16:50:00+00:00,10.0
2023-12-27 17:00:00+00:00,10.0
2023-12-27 17:10:00+00:00,10.0
2023-12-27 17:20:00+00:00,10.0
2023-12-27 17:30:00+00:00,10.0
2023-12-27 17:40:00+00:00,10.0
2023-12-27 17:50:00+00:00,10.0
2023-12-27 18:00:00+00:00,10.0
2023-12-27 18:10:00+00:00,10.0
2023-12-27 18:20:00+00:00,10.0
2023-12-27 18:30:00+00:00,10.0
2023-12-27 18:40:00+00:00,10.0
2023-12-27 18:50:00+00:00,10.0
2023-12-27 19:00:00+00:00,10.0
2023-12-27 19:10:00+00:00,10.0
2023-12-27 19:20:00+00:00,10.0
2023-12-27 19:30:00+00:00,10.0
2023-12-27 19:40:00+00:00,10.0
2023-12-27 19:50:00+00:00,10.0
2023-12-27 20:00:00+00:00,10.0
2023-12-27 20:10:00+00:00,10.0
2023-12-27 20:20:00+00:00,10.0
2023-12-27 20:30:00+00:00,10.0
2023-12-27 20:40:00+00:00,10.0
2023-12-27 20:50:00+00:00,10.0
2023-12-27 21:00:00+00:00,10.0
2023-12-27 21:10:00+00:00,10.0
2023-12-27 21:20:00+00:00,10.0
2023-12-27 21:30:00+00:00,10.0
2023-12-27 21:40:00+00:00,10.0
2023-12-27 21:50:00+00:00,10.0
2023-12-27 22:00:00+00:00,10.0
2023-12-27 22:10:00+00:00,10.0
2023-12-27 22:20:00+00:00,10.0
2023-12-27 22:30:00+00:00,10.0
2023-12-27 22:40:00+00:00,10.0
2023-12-27 22:50:00+00:00,10.0
2023-12-27 23:00:00+00:00,10.0
2023-12-27 23:10:00+00:00,10.0
2023-12-27 23:20:00+00:00,10.0
2023-12-27 23:30:00+00:00,10.0
2023-12-27 23:40:00+00:00,10.0
2023-12-27 23:50:00+00:00,10.0
2023-12-28 00:00:00+00:00,10.0
2023-12-28 00:10:00+00:00,10.0
2023-12-28 00:20:00+00:00,10.0
2023-12-28 00:30:00+00:00,10.0
2023-12-28 00:40:00+00:00,10.0
2023-12-28 00:50:00+00:00,10.0
2023-12-28 01:00:00+00:00,10.0
2023-12-28 01:10:00+00:00,10.0
2023-12-28 01:20:00+00:00,10.0
2023-12-28 01:30:00+00:00,10.0
2023-12-28 01:40:00+00:00,10.0
2023-12-28 01:50:00+00:00,10.0
2023-12-28 02:00:00+00:00,10.0
2023-12-28 02:10:00+00:00,10.0
2023-12-28 02:20:00+00:00,10.0
2023-12-28 02:30:00+00:00,10.0
2023-12-28 02:40:00+00:00,10.0
2023-12-28 02:50:00+00:00,10.0
2023-12-28 03:00:00+00:00,10.0
2023-12-28 03:10:00+00:00,10.0
2023-12-28 03:20:00+00:00,10.0
2023-12-28 03:30:00+00:00,10.0
2023-12-28 03:40:00+00:00,10.0
2023-12-28 03:50:00+00:00,10.0
2023-12-28 04:00:00+00:00,10.0
2023-12-28 04:10:00+00:00,10.0
2023-12-28 04:20:00+00:00,10.0
2023-12-28 04:30:00+00:00,10.0
2023-12-28 04:40:00+00:00,10.0
2023-12-28 04:50:00+00:00,10.0
2023-12-28 05:00:00+00:00,10.0
2023-12-28 05:10:00+00:00,10.0
2023-12-28 05:20:00+00:00,10.0
2023-12-28 05:30:00+00:00,10.0
2023-12-28 05:40:00+00:00,10.0
2023-12-28 05:50:00+00:00,10.0
2023-12-28 06:00:00+00:00,10.0
2023-12-28 06:10:00+00:00,10.0
2023-12-28 06:20:00+00:00,10.0
2023-12-28 06:30:00+00:00,10.0
2023-12-28 06:40:00+00:00,10.0
2023-12-28 06:50:00+00:00,10.0
2023-12-28 07:00:00+00:00,10.0
2023-12-28 07:10:00+00:00,10.0
2023-12-28 07:20:00+00:00,10.0
2023-12-28 07:30:00+00:00,10.0
2023-12-28 07:40:00+00:00,10.0
2023-12-28 07:50:00+00:00,10.0
2023-12-28 08:00:00+00:00,10.0
2023-12-28 08:10:00+00:00,10.0
2023-12-28 08:20:00+00:00,10.0
2023-12-28 08:30:00+00:00,10.0
2023-12-28 08:40:00+00:00,10.0
2023-12-28 08:50:00+00:00,10.0
2023-12-28 09:00:00+00:00,10.0
2023-12-28 09:10:00+00:00,10.0
2023-12-28 09:20:00+00:00,10.0
2023-12-28 09:30:00+00:00,10.0
2023-12-28 09:40:00+00:00,10.0
2023-12-28 09:50:00+00:00,10.0
2023-12-28 10:00:00+00:00,10.0
2023-12-28 10:10:00+00:00,10.0
2023-12-28 10:20:00+00:00,10.0
2023-12-28 10:30:00+00:00,10.0
2023-12-28 10:40:00+00:00,10.0
2023-12-28 10:50:00+00:00,10.0
2023-12-28 11:00:00+00:00,10.0
2023-12-28 11:10:00+00:00,10.0
2023-12-28 11:20:00+00:00,10.0
2023-12-28 11:30:00+00:00,10.0
2023-12-28 11:40:00+00:00,10.0
2023-12-28 11:50:00+00:00,10.0
2023-12-28 12:00:00+00:00,10.0
2023-12-28 12:10:00+00:00,10.0
2023-12-28 12:20:00+00:00,10.0
2023-12-28 12:30:00+00:00,10.0
2023-12-28 12:40:00+00:00,10.0
2023-12-28 12:50:00+00:00,10.0
2023-12-28 13:00:00+00:00,10.0
2023-12-28 13:10:00+00:00,10.0
2023-12-28 13:20:00+00:00,10.0
2023-12-28 13:30:00+00:00,10.0
2023-12-28 13:40:00+00:00,10.0
2023-12-28 13:50:00+00:00,10.0
2023-12-28 14:00:00+00:00,10.0
2023-12-28 14:10:00+00:00,10.0
2023-12-28 14:20:00+00:00,10.0
2023-12-28 14:30:00+00:00,10.0
2023-12-28 14:40:00+00:00,10.0
2023-12-28 14:50:00+00:00,10.0
2023-12-28 15:00:00+00:00,10.0
2023-12-28 15:10:00+00:00,10.0
2023-12-28 15:20:00+00:00,10.0
2023-12-28 15:30:00+00:00,10.0
2023-12-28 15:40:00+00:00,10.0
2023-12-28 15:50:00+00:00,10.0
2023-12-28 16:00:00+00:00,10.0
2023-12-28 16:10:00+00:00,10.0
2023-12-28 16:20:00+00:00,10.0
2023-12-28 16:30:00+00:00,10.0
2023-12-28 16:40:00+00:00,10.0
2023-12-28 16:50:00+00:00,10.0
2023-12-28 17:00:00+00:00,10.0
2023-12-28 17:10:00+00:00,10.0
2023-12-28 17:20:00+00:00,10.0
2023-12-28 17:30:00+00:00,10.0
2023-12-28 17:40:00+00:00,10.0
2023-12-28 17:50:00+00:00,10.0
2023-12-28 18:00:00+00:00,10.0
2023-12-28 18:10:00+00:00,10.0
2023-12-28 18:20:00+00:00,10.0
2023-12-28 18:30:00+00:00,10.0
2023-12-28 18:40:00+00:00,10.0
2023-12-28 18:50:00+00:00,10.0
2023-12-28 19:00:00+00:00,10.0
2023-12-28 19:10:00+00:00,10.0
2023-12-28 19:20:00+00:00,10.0
2023-12-28 19:30:00+00:00,10.0
2023-12-28 19:40:00+00:00,10.0
2023-12-28 19:50:00+00:00,10.0
2023-12-28 20:00:00+00:00,10.0
2023-12-28 20:10:00+00:00,10.0
2023-12-28 20:20:00+00:00,10.0
2023-12-28 20:30:00+00:00,10.0
2023-12-28 20:40:00+00:00,10.0
2023-12-28 20:50:00+00:00,10.0
2023-12-28 21:00:00+00:00,10.0
2023-12-28 21:10:00+00:00,10.0
2023-12-28 21:20:00+00:00,10.0
2023-12-28 21:30:00+00:00,10.0
2023-12-28 21:40:00+00:00,10.0
2023-12-28 21:50:00+00:00,10.0
2023-12-28 22:00:00+00:00,10.0
2023-12-28 22:10:00+00:00,10.0
2023-12-28 22:20:00+00:00,10.0
2023-12-28 22:30:00+00:00,10.0
2023-12-28 22:40:00+00:00,10.0
2023-12-28 22:50:00+00:00,10.0
2023-12-28 23:00:00+00:00,10.0
2023-12-28 23:10:00+00:00,10.0
2023-12-28 23:20:00+00:00,10.0
2023-12-28 23:30:00+00:00,10.0
2023-12-28 23:40:00+00:00,10.0
2023-12-28 23:50:00+00:00,10.0
2023-12-29 00:00:00+00:00,10.0
2023-12-29 00:10:00+00:00,10.0
2023-12-29 00:20:00+00:00,10.0
2023-12-29 00:30:00+00:00,10.0
2023-12-29 00:40:00+00:00,10.0
2023-12-29 00:50:00+00:00,10.0
2023-12-29 01:00:00+00:00,10.0
2023-12-29 01:10:00+00:00,10.0
2023-12-29 01:20:00+00:00,10.0
2023-12-29 01:30:00+00:00,10.0
2023-12-29 01:40:00+00:00,10.0
2023-12-29 01:50:00+00:00,10.0
2023-12-29 02:00:00+00:00,10.0
2023-12-29 02:10:00+00:00,10.0
2023-12-29 02:20:00+00:00,10.0
2023-12-29 02:30:00+00:00,10.0
2023-12-29 02:40:00+00:00,10.0
2023-12-29 02:50:00+00:00,10.0
2023-12-29 03:00:00+00:00,10.0
2023-12-29 03:10:00+00:00,10.0
2023-12-29 03:20:00+00:00,10.0
2023-12-29 03:30:00+00:00,10.0
2023-12-29 03:40:00+00:00,10.0
2023-12-29 03:50:00+00:00,10.0
2023-12-29 04:00:00+00:00,10.0
2023-12-29 04:10:00+00:00,10.0
2023-12-29 04:20:00+00:00,10.0
2023-12-29 04:30:00+00:00,10.0
2023-12-29 04:40:00+00:00,10.0
2023-12-29 04:50:00+00:00,10.0
2023-12-29 05:00:00+00:00,10.0
2023-12-29 05:10:00+00:00,10.0
2023-12-29 05:20:00+00:00,10.0
2023-12-29 05:30:00+00:00,10.0
2023-12-29 05:40:00+00:00,10.0
2023-12-29 05:50:00+00:00,9.99
2023-12-29 06:00:00+00:00,10.0
2023-12-29 06:10:00+00:00,10.0
2023-12-29 06:20:00+00:00,10.0
2023-12-29 06:30:00+00:00,10.0
2023-12-29 06:40:00+00:00,10.0
2023-12-29 06:50:00+00:00,10.0
2023-12-29 07:00:00+00:00,10.0
2023-12-29 07:10:00+00:00,10.0
2023-12-29 07:20:00+00:00,10.0
2023-12-29 07:30:00+00:00,10.0
2023-12-29 07:40:00+00:00,10.0
2023-12-29 07:50:00+00:00,10.0
2023-12-29 08:00:00+00:00,10.0
2023-12-29 08:10:00+00:00,10.0
2023-12-29 08:20:00+00:00,10.0
2023-12-29 08:30:00+00:00,10.0
2023-12-29 08:40:00+00:00,10.0
2023-12-29 08:50:00+00:00,10.0
2023-12-29 09:00:00+00:00,10.0
2023-12-29 09:10:00+00:00,10.0
2023-12-29 09:20:00+00:00,10.0
2023-12-29 09:30:00+00:00,10.0
2023-12-29 09:40:00+00:00,10.0
2023-12-29 09:50:00+00:00,10.0
2023-12-29 10:00:00+00:00,10.0
2023-12-29 10:10:00+00:00,10.0
2023-12-29 10:20:00+00:00,10.0
2023-12-29 10:30:00+00:00,10.0
2023-12-29 10:40:00+00:00,10.0
2023-12-29 10:50:00+00:00,10.0
2023-12-29 11:00:00+00:00,10.0
2023-12-29 11:10:00+00:00,10.0
2023-12-29 11:20:00+00:00,10.0
2023-12-29 11:30:00+00:00,10.0
2023-12-29 11:40:00+00:00,10.0
2023-12-29 11:50:00+00:00,10.0
2023-12-29 12:00:00+00:00,10.0
2023-12-29 12:10:00+00:00,10.0
2023-12-29 12:20:00+00:00,10.0
2023-12-29 12:30:00+00:00,10.0
2023-12-29 12:40:00+00:00,10.0
2023-12-29 12:50:00+00:00,10.0
2023-12-29 13:00:00+00:00,10.0
2023-12-29 13:10:00+00:00,10.0
2023-12-29 13:20:00+00:00,10.0
2023-12-29 13:30:00+00:00,10.0
2023-12-29 13:40:00+00:00,10.0
2023-12-29 13:50:00+00:00,10.0
2023-12-29 14:00:00+00:00,10.0
2023-12-29 14:10:00+00:00,10.0
2023-12-29 14:20:00+00:00,10.0
2023-12-29 14:30:00+00:00,10.0
2023-12-29 14:40:00+00:00,10.0
2023-12-29 14:50:00+00:00,10.0
2023-12-29 15:00:00+00:00,10.0
2023-12-29 15:10:00+00:00,10.0
2023-12-29 15:20:00+00:00,10.0
2023-12-29 15:30:00+00:00,10.0
2023-12-29 15:40:00+00:00,10.0
2023-12-29 15:50:00+00:00,10.0
2023-12-29 16:00:00+00:00,10.0
2023-12-29 16:10:00+00:00,10.0
2023-12-29 16:20:00+00:00,10.0
2023-12-29 16:30:00+00:00,10.0
2023-12-29 16:40:00+00:00,10.0
2023-12-29 16:50:00+00:00,10.0
2023-12-29 17:00:00+00:00,10.0
2023-12-29 17:10:00+00:00,10.0
2023-12-29 17:20:00+00:00,10.0
2023-12-29 17:30:00+00:00,10.0
2023-12-29 17:40:00+00:00,10.0
2023-12-29 17:50:00+00:00,10.0
2023-12-29 18:00:00+00:00,10.0
2023-12-29 18:10:00+00:00,10.0
2023-12-29 18:20:00+00:00,10.0
2023-12-29 18:30:00+00:00,10.0
2023-12-29 18:40:00+00:00,10.0
2023-12-29 18:50:00+00:00,10.0
2023-12-29 19:00:00+00:00,10.0
2023-12-29 19:10:00+00:00,10.0
2023-12-29 19:20:00+00:00,10.0
2023-12-29 19:30:00+00:00,10.0
2023-12-29 19:40:00+00:00,10.0
2023-12-29 19:50:00+00:00,10.0
2023-12-29 20:00:00+00:00,10.0
2023-12-29 20:10:00+00:00,10.0
2023-12-29 20:30:00+00:00,10.0
2023-12-29 20:40:00+00:00,10.0
2023-12-29 20:50:00+00:00,10.0
2023-12-29 21:00:00+00:00,10.0
2023-12-29 21:10:00+00:00,10.0
2023-12-29 21:30:00+00:00,10.0
2023-12-29 21:40:00+00:00,10.0
2023-12-29 21:50:00+00:00,10.0
2023-12-29 22:00:00+00:00,10.0
2023-12-29 22:10:00+00:00,10.0
2023-12-29 22:20:00+00:00,10.0
2023-12-29 22:30:00+00:00,10.0
2023-12-29 22:40:00+00:00,10.0
2023-12-29 22:50:00+00:00,10.0
2023-12-29 23:00:00+00:00,10.0
2023-12-29 23:10:00+00:00,10.0
2023-12-29 23:20:00+00:00,10.0
2023-12-29 23:30:00+00:00,10.0
2023-12-29 23:40:00+00:00,10.0
2023-12-29 23:50:00+00:00,10.0
2023-12-30 00:00:00+00:00,10.0
2023-12-30 00:10:00+00:00,10.0
2023-12-30 00:20:00+00:00,10.0
2023-12-30 00:30:00+00:00,10.0
2023-12-30 00:40:00+00:00,10.0
2023-12-30 00:50:00+00:00,10.0
2023-12-30 01:00:00+00:00,10.0
2023-12-30 01:10:00+00:00,10.0
2023-12-30 01:20:00+00:00,10.0
2023-12-30 01:30:00+00:00,10.0
2023-12-30 01:40:00+00:00,10.0
2023-12-30 01:50:00+00:00,10.0
2023-12-30 02:00:00+00:00,10.0
2023-12-30 02:10:00+00:00,10.0
2023-12-30 02:20:00+00:00,10.0
2023-12-30 02:30:00+00:00,10.0
2023-12-30 02:40:00+00:00,10.0
2023-12-30 02:50:00+00:00,10.0
2023-12-30 03:00:00+00:00,10.0
2023-12-30 03:10:00+00:00,10.0
2023-12-30 03:20:00+00:00,10.0
2023-12-30 03:30:00+00:00,8.62
2023-12-30 03:40:00+00:00,9.28
2023-12-30 03:50:00+00:00,10.0
2023-12-30 04:00:00+00:00,10.0
2023-12-30 04:10:00+00:00,10.0
2023-12-30 04:20:00+00:00,10.0
2023-12-30 04:30:00+00:00,10.0
2023-12-30 04:40:00+00:00,9.27
2023-12-30 04:50:00+00:00,10.0
2023-12-30 05:00:00+00:00,10.0
2023-12-30 05:10:00+00:00,10.0
2023-12-30 05:20:00+00:00,10.0
2023-12-30 05:30:00+00:00,8.39
2023-12-30 05:40:00+00:00,10.0
2023-12-30 05:50:00+00:00,10.0
2023-12-30 06:00:00+00:00,10.0
2023-12-30 06:10:00+00:00,10.0
2023-12-30 06:20:00+00:00,10.0
2023-12-30 06:30:00+00:00,10.0
2023-12-30 06:40:00+00:00,10.0
2023-12-30 06:50:00+00:00,10.0
2023-12-30 07:00:00+00:00,10.0
2023-12-30 07:10:00+00:00,10.0
2023-12-30 07:20:00+00:00,10.0
2023-12-30 07:30:00+00:00,10.0
2023-12-30 07:40:00+00:00,10.0
2023-12-30 07:50:00+00:00,9.58
2023-12-30 08:00:00+00:00,10.0
2023-12-30 08:10:00+00:00,10.0
2023-12-30 08:20:00+00:00,10.0
2023-12-30 08:30:00+00:00,10.0
2023-12-30 08:40:00+00:00,10.0
2023-12-30 08:50:00+00:00,10.0
2023-12-30 09:00:00+00:00,10.0
2023-12-30 09:10:00+00:00,10.0
2023-12-30 09:20:00+00:00,10.0
2023-12-30 09:30:00+00:00,10.0
2023-12-30 09:40:00+00:00,10.0
2023-12-30 09:50:00+00:00,10.0
2023-12-30 10:00:00+00:00,10.0
2023-12-30 10:10:00+00:00,10.0
2023-12-30 10:20:00+00:00,10.0
2023-12-30 10:30:00+00:00,10.0
2023-12-30 10:40:00+00:00,10.0
2023-12-30 10:50:00+00:00,10.0
2023-12-30 11:00:00+00:00,10.0
2023-12-30 11:10:00+00:00,10.0
2023-12-30 11:20:00+00:00,10.0
2023-12-30 11:30:00+00:00,10.0
2023-12-30 11:40:00+00:00,10.0
2023-12-30 11:50:00+00:00,10.0
2023-12-30 12:00:00+00:00,10.0
2023-12-30 12:10:00+00:00,10.0
2023-12-30 12:20:00+00:00,10.0
2023-12-30 12:30:00+00:00,10.0
2023-12-30 12:40:00+00:00,10.0
2023-12-30 12:50:00+00:00,10.0
2023-12-30 13:00:00+00:00,10.0
2023-12-30 13:10:00+00:00,10.0
2023-12-30 13:20:00+00:00,10.0
2023-12-30 13:30:00+00:00,10.0
2023-12-30 13:40:00+00:00,10.0
2023-12-30 13:50:00+00:00,10.0
2023-12-30 14:00:00+00:00,10.0
2023-12-30 14:10:00+00:00,10.0
2023-12-30 14:20:00+00:00,10.0
2023-12-30 14:30:00+00:00,10.0
2023-12-30 14:40:00+00:00,10.0
2023-12-30 14:50:00+00:00,10.0
2023-12-30 15:00:00+00:00,10.0
2023-12-30 15:10:00+00:00,10.0
2023-12-30 15:20:00+00:00,10.0
2023-12-30 15:30:00+00:00,10.0
2023-12-30 15:40:00+00:00,10.0
2023-12-30 15:50:00+00:00,10.0
2023-12-30 16:00:00+00:00,10.0
2023-12-30 16:10:00+00:00,10.0
2023-12-30 16:20:00+00:00,10.0
2023-12-30 16:30:00+00:00,10.0
2023-12-30 16:50:00+00:00,10.0
2023-12-30 17:00:00+00:00,10.0
2023-12-30 17:10:00+00:00,10.0
2023-12-30 17:20:00+00:00,10.0
2023-12-30 17:30:00+00:00,10.0
2023-12-30 17:50:00+00:00,10.0
2023-12-30 18:00:00+00:00,10.0
2023-12-30 18:10:00+00:00,10.0
2023-12-30 18:20:00+00:00,10.0
2023-12-30 18:30:00+00:00,10.0
2023-12-30 18:40:00+00:00,10.0
2023-12-30 18:50:00+00:00,10.0
2023-12-30 19:00:00+00:00,10.0
2023-12-30 19:10:00+00:00,10.0
2023-12-30 19:20:00+00:00,10.0
2023-12-30 19:30:00+00:00,10.0
2023-12-30 19:40:00+00:00,10.0
2023-12-30 19:50:00+00:00,10.0
2023-12-30 20:00:00+00:00,10.0
2023-12-30 20:10:00+00:00,10.0
2023-12-30 20:20:00+00:00,10.0
2023-12-30 20:30:00+00:00,10.0
2023-12-30 20:40:00+00:00,10.0
2023-12-30 20:50:00+00:00,10.0
2023-12-30 21:00:00+00:00,10.0
2023-12-30 21:10:00+00:00,10.0
2023-12-30 21:20:00+00:00,10.0
2023-12-30 21:30:00+00:00,10.0
2023-12-30 21:40:00+00:00,10.0
2023-12-30 21:50:00+00:00,10.0
2023-12-30 22:00:00+00:00,10.0
2023-12-30 22:10:00+00:00,10.0
2023-12-30 22:20:00+00:00,10.0
2023-12-30 22:30:00+00:00,10.0
2023-12-30 22:40:00+00:00,10.0
2023-12-30 22:50:00+00:00,10.0
2023-12-30 23:00:00+00:00,10.0
2023-12-30 23:10:00+00:00,10.0
2023-12-30 23:20:00+00:00,10.0
2023-12-30 23:30:00+00:00,10.0
2023-12-30 23:40:00+00:00,10.0
2023-12-30 23:50:00+00:00,10.0
2023-12-31 00:00:00+00:00,10.0
2023-12-31 00:10:00+00:00,10.0
2023-12-31 00:20:00+00:00,10.0
2023-12-31 00:30:00+00:00,10.0
2023-12-31 00:40:00+00:00,10.0
2023-12-31 00:50:00+00:00,10.0
2023-12-31 01:00:00+00:00,10.0
2023-12-31 01:10:00+00:00,10.0
2023-12-31 01:20:00+00:00,10.0
2023-12-31 01:30:00+00:00,10.0
2023-12-31 01:40:00+00:00,10.0
2023-12-31 01:50:00+00:00,10.0
2023-12-31 02:00:00+00:00,10.0
2023-12-31 02:10:00+00:00,10.0
2023-12-31 02:20:00+00:00,10.0
2023-12-31 02:30:00+00:00,10.0
2023-12-31 02:40:00+00:00,10.0
2023-12-31 02:50:00+00:00,10.0
2023-12-31 03:00:00+00:00,10.0
2023-12-31 03:10:00+00:00,10.0
2023-12-31 03:20:00+00:00,10.0
2023-12-31 03:30:00+00:00,10.0
2023-12-31 03:40:00+00:00,10.0
2023-12-31 03:50:00+00:00,10.0
2023-12-31 04:00:00+00:00,10.0
2023-12-31 04:10:00+00:00,10.0
2023-12-31 04:20:00+00:00,8.74
2023-12-31 04:30:00+00:00,9.87
2023-12-31 04:40:00+00:00,9.4
2023-12-31 05:00:00+00:00,8.05
2023-12-31 05:10:00+00:00,7.84
2023-12-31 05:20:00+00:00,6.19
2023-12-31 05:30:00+00:00,7.29
2023-12-31 05:40:00+00:00,7.02
2023-12-31 05:50:00+00:00,8.13
2023-12-31 06:00:00+00:00,7.23
2023-12-31 06:10:00+00:00,6.54
2023-12-31 06:20:00+00:00,7.7
2023-12-31 06:30:00+00:00,5.94
2023-12-31 06:40:00+00:00,5.04
2023-12-31 06:50:00+00:00,8.38
2023-12-31 07:00:00+00:00,8.44
2023-12-31 07:10:00+00:00,6.47
2023-12-31 07:20:00+00:00,7.27
2023-12-31 07:30:00+00:00,7.32
2023-12-31 07:40:00+00:00,5.98
2023-12-31 07:50:00+00:00,7.31
2023-12-31 08:00:00+00:00,7.08
2023-12-31 08:10:00+00:00,7.99
2023-12-31 08:20:00+00:00,6.92
2023-12-31 08:30:00+00:00,7.92
2023-12-31 08:40:00+00:00,7.67
2023-12-31 08:50:00+00:00,10.0
2023-12-31 09:00:00+00:00,9.25
2023-12-31 09:10:00+00:00,8.63
2023-12-31 09:20:00+00:00,9.83
2023-12-31 09:30:00+00:00,8.14
2023-12-31 09:40:00+00:00,9.18
2023-12-31 09:50:00+00:00,10.0
2023-12-31 10:00:00+00:00,7.6
2023-12-31 10:10:00+00:00,7.71
2023-12-31 10:20:00+00:00,10.0
2023-12-31 10:30:00+00:00,10.0
2023-12-31 10:40:00+00:00,8.85
2023-12-31 10:50:00+00:00,7.77
2023-12-31 11:00:00+00:00,6.78
2023-12-31 11:10:00+00:00,7.76
2023-12-31 11:20:00+00:00,8.08
2023-12-31 11:30:00+00:00,7.58
2023-12-31 11:40:00+00:00,6.46
2023-12-31 11:50:00+00:00,6.96
2023-12-31 12:00:00+00:00,6.51
2023-12-31 12:10:00+00:00,7.88
2023-12-31 12:20:00+00:00,6.88
2023-12-31 12:30:00+00:00,6.79
2023-12-31 12:40:00+00:00,7.72
2023-12-31 12:50:00+00:00,7.48
2023-12-31 13:00:00+00:00,5.04
2023-12-31 13:10:00+00:00,5.42
2023-12-31 13:20:00+00:00,7.66
2023-12-31 13:30:00+00:00,5.92
2023-12-31 13:40:00+00:00,7.46
2023-12-31 13:50:00+00:00,7.36
2023-12-31 14:00:00+00:00,6.53
2023-12-31 14:10:00+00:00,5.56
2023-12-31 14:20:00+00:00,5.58
2023-12-31 14:30:00+00:00,6.61
2023-12-31 14:40:00+00:00,6.65
2023-12-31 14:50:00+00:00,6.65
2023-12-31 15:10:00+00:00,6.49
2023-12-31 15:20:00+00:00,7.56
2023-12-31 15:30:00+00:00,7.77
2023-12-31 15:40:00+00:00,6.71
2023-12-31 15:50:00+00:00,8.03
2023-12-31 16:00:00+00:00,8.28
2023-12-31 16:10:00+00:00,8.51
2023-12-31 16:20:00+00:00,8.54
2023-12-31 16:30:00+00:00,8.63
2023-12-31 16:40:00+00:00,8.63
2023-12-31 16:50:00+00:00,8.91
2023-12-31 17:00:00+00:00,8.51
2023-12-31 17:10:00+00:00,9.35
2023-12-31 17:20:00+00:00,9.82
2023-12-31 17:30:00+00:00,10.0
2023-12-31 17:40:00+00:00,10.0
2023-12-31 17:50:00+00:00,10.0
2023-12-31 18:00:00+00:00,10.0
2023-12-31 18:10:00+00:00,10.0
2023-12-31 18:20:00+00:00,10.0
2023-12-31 18:30:00+00:00,10.0
2023-12-31 18:40:00+00:00,10.0
2023-12-31 18:50:00+00:00,10.0
2023-12-31 19:00:00+00:00,10.0
2023-12-31 19:10:00+00:00,10.0
2023-12-31 19:20:00+00:00,10.0
2023-12-31 19:30:00+00:00,10.0
2023-12-31 19:40:00+00:00,10.0
2023-12-31 19:50:00+00:00,10.0
2023-12-31 20:00:00+00:00,10.0
2023-12-31 20:10:00+00:00,10.0
2023-12-31 20:20:00+00:00,10.0
2023-12-31 20:30:00+00:00,10.0
2023-12-31 20:40:00+00:00,10.0
2023-12-31 20:50:00+00:00,10.0
2023-12-31 21:00:00+00:00,10.0
2023-12-31 21:10:00+00:00,10.0
2023-12-31 21:20:00+00:00,10.0
2023-12-31 21:30:00+00:00,10.0
2023-12-31 21:40:00+00:00,10.0
2023-12-31 21:50:00+00:00,10.0
2023-12-31 22:00:00+00:00,10.0
2023-12-31 22:10:00+00:00,10.0
2023-12-31 22:20:00+00:00,10.0
2023-12-31 22:30:00+00:00,10.0
2023-12-31 22:40:00+00:00,10.0
2023-12-31 22:50:00+00:00,10.0
2023-12-31 23:00:00+00:00,10.0
2023-12-31 23:20:00+00:00,10.0
2023-12-31 23:30:00+00:00,10.0
2023-12-31 23:40:00+00:00,10.0
2023-12-31 23:50:00+00:00,10.0
2024-01-01 00:00:00+00:00,10.0
